,CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
329,60112fed-971f-4a89-af8a-6d98a2d05e11,19.0,Female,6,Fiber optic,No,Yes,Month-to-month,Credit card,50.82,291.71,No,Yes,Yes,Yes,No
330,da20fd02-a61c-49f1-8cd0-c84b580bccb1,52.0,Female,9,Fiber optic,No,No,Month-to-month,Bank transfer,86.91,783.71,No,Yes,No,Yes,Yes
331,92c4e1bb-89e3-4d75-8a40-fadb89fc9fd9,33.0,Female,57,DSL,Yes,Yes,One year,,78.11,4464.99,No,Yes,No,No,No
332,35cd3a8d-1737-4d3e-b29e-aa1c868a1b2b,58.0,Female,31,DSL,No,No,Month-to-month,Mailed check,63.89,1974.66,Yes,No,No,No,No
333,94988372-544e-492c-82f7-34ed1cc23a2f,53.0,Female,21,DSL,No,Yes,Month-to-month,Electronic check,109.72,2312.44,No,No,Yes,Yes,No
334,776f23f4-f250-4b8f-be24-ce1886d0c8ce,50.0,Female,40,Fiber optic,Yes,No,Month-to-month,Bank transfer,89.21,3568.67,Yes,Yes,No,No,No
335,7dc37761-47c1-47f3-bfd8-d746fb0c4e98,21.0,Male,45,DSL,Yes,No,Two year,Mailed check,56.06,2515.95,No,Yes,No,Yes,No
336,f8923bcf-cebb-4678-b67b-4812ae8b941a,50.0,Male,49,DSL,No,Yes,One year,Bank transfer,100.43,4920.1,No,No,No,No,No
337,afb15bbf-0c77-41d5-bbd4-de6761f727d9,31.0,Female,20,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,93.81,1870.94,Yes,No,No,Yes,No
338,dc913157-6a62-4912-8948-053be4c02152,38.0,Female,17,Fiber optic,Yes,Yes,Month-to-month,Credit card,99.17,1677.01,Yes,Yes,No,No,No
339,8dd47a9d-68fb-4193-a06b-f830ea68049d,65.0,Female,28,Fiber optic,Yes,Yes,Month-to-month,Credit card,84.1,2352.26,No,Yes,Yes,No,No
340,58894898-c962-4408-b26b-0af3ee632a07,37.0,Male,41,DSL,Yes,Yes,One year,Mailed check,57.94,2376.22,No,No,Yes,No,No
341,78bc5373-25f1-4218-8165-d6d26ca3d25c,25.0,Male,66,DSL,Yes,No,One year,Bank transfer,54.86,3619.1,Yes,No,Yes,No,No
342,d19bf0e7-5735-4063-9abc-1ee8e063b2f5,24.0,Female,25,None,No,Yes,Two year,Credit card,85.42,2132.85,Yes,No,No,Yes,No
343,3094d1f2-fb43-4452-922b-5e2a9cb8c2e5,20.0,Female,58,DSL,Yes,No,Month-to-month,Credit card,33.09,1921.48,Yes,No,No,No,No
344,872f4736-a992-4fe0-959e-2e7e7dd35674,34.0,Male,41,None,Yes,No,Month-to-month,Electronic check,101.99,4186.9,Yes,No,No,Yes,No
345,b05dcea2-e802-41af-b0fd-f0c4df3107d7,50.0,Male,6,None,Yes,Yes,Month-to-month,Electronic check,57.03,330.74,No,Yes,Yes,No,No
346,e88271c0-69b0-4855-b56d-eaae63b45cb3,65.0,Male,38,Fiber optic,Yes,No,Month-to-month,Electronic check,83.04,3153.0,No,Yes,No,Yes,No
347,505d6f21-3e24-4fe1-aa26-2ed846aa3d0c,29.0,Male,6,DSL,Yes,Yes,Month-to-month,Mailed check,69.91,399.72,No,No,Yes,No,No
348,738f534e-f58f-4e50-964d-b3945960b94a,68.0,Female,45,None,Yes,No,Month-to-month,Electronic check,71.93,3235.23,Yes,No,No,No,No
349,a3eda777-ac2a-4f4b-8c45-8f4f189a204d,39.0,Male,14,Fiber optic,Yes,Yes,One year,Mailed check,93.8,1314.71,No,No,Yes,Yes,No
350,e9dcc59e-c8ff-411c-97af-91ff2dc981eb,39.0,Male,66,Fiber optic,Yes,No,Month-to-month,Bank transfer,82.67,5461.92,Yes,No,No,No,No
351,f28ff3ed-2ff0-450c-852e-1f36bf945e61,63.0,Female,40,Fiber optic,Yes,No,Two year,Mailed check,45.03,1802.74,No,No,No,No,No
352,83e05327-abb7-40ea-9bde-ee8657665b9d,47.0,Male,3,DSL,Yes,Yes,Month-to-month,Bank transfer,27.42,87.74,Yes,No,Yes,No,No
353,324ffaa2-d3aa-425e-a9ce-476a03984a82,55.0,Male,24,DSL,No,No,Two year,Electronic check,104.02,2497.13,Yes,Yes,Yes,Yes,No
354,b50480c8-c132-438c-9a92-5a17d9a29727,55.0,Male,19,Fiber optic,Yes,Yes,Two year,Credit card,108.49,2054.55,No,Yes,No,No,No
355,dd3de44b-65f5-4771-b2d9-893a258d6d7b,62.0,Female,18,Fiber optic,Yes,Yes,Two year,Credit card,36.45,644.94,Yes,No,Yes,No,No
356,befa273f-a64b-4365-bbb9-7074fefce29e,68.0,Male,64,Fiber optic,No,No,One year,Bank transfer,50.95,3258.17,No,Yes,No,Yes,No
357,91f2e8c8-e028-425a-ba09-9503b94d447e,,Female,35,Fiber optic,Yes,Yes,Two year,Credit card,48.23,1680.39,No,Yes,No,No,No
358,62ce3407-911f-47a6-871f-99c204c9ed76,44.0,Female,62,Fiber optic,Yes,No,Month-to-month,Electronic check,113.74,7050.68,No,No,Yes,No,No
359,2b6d8851-12d9-4ff1-812b-c1cc13498dd3,44.0,Male,1,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,40.48,35.56,No,No,No,No,No
360,173a9135-47e9-49bd-abeb-ffc7496efcd3,51.0,Male,25,None,Yes,No,One year,Electronic check,36.65,920.44,Yes,Yes,No,No,No
361,c1e66057-0fde-4703-a586-caa0821cda6f,38.0,Male,45,DSL,No,Yes,One year,Mailed check,38.18,1718.59,Yes,No,No,No,No
362,98438fe2-93c9-44a4-a8c1-af523d527a98,47.0,Male,49,Fiber optic,No,Yes,Two year,Electronic check,92.99,4560.98,No,Yes,No,No,No
363,3b5407bf-c3bc-4ea9-afe9-3685ad6ddb14,50.0,Female,16,DSL,Yes,Yes,Month-to-month,Mailed check,108.8,1745.22,No,Yes,Yes,Yes,No
364,af139635-3157-4897-be9d-c779e156cad3,45.0,Male,19,Fiber optic,Yes,Yes,Month-to-month,Electronic check,59.34,1125.66,Yes,No,No,Yes,No
365,359b635b-786e-4cd4-859e-ddbd23312a40,64.0,Male,23,Fiber optic,Yes,Yes,One year,Bank transfer,33.61,771.85,No,No,No,No,No
366,afe84a48-3b00-447d-8244-a132d6ed1c7c,50.0,Male,25,None,No,Yes,Two year,Electronic check,78.57,1969.27,Yes,Yes,No,Yes,No
367,707f74d8-8779-4587-a218-2cb9e53c2a33,22.0,Female,16,DSL,No,Yes,Month-to-month,Credit card,40.99,680.3,Yes,Yes,Yes,No,No
368,ded57c3b-efca-4cf1-adc8-657266af829d,65.0,Male,54,None,Yes,Yes,Month-to-month,Bank transfer,26.42,1416.79,Yes,Yes,Yes,No,No
369,c5ed7e96-7776-44ae-b7af-8162d52f599f,36.0,Male,1,DSL,Yes,Yes,Month-to-month,Electronic check,108.62,109.04,Yes,No,Yes,Yes,Yes
370,11b8fc09-b14e-4adc-8473-2d5d1364f244,21.0,Female,42,Fiber optic,Yes,Yes,Month-to-month,Electronic check,107.08,4485.4,Yes,No,No,Yes,No
371,37e62564-3bd1-4527-8022-0f2f6dc6cfec,52.0,Female,19,DSL,Yes,Yes,Month-to-month,Credit card,117.59,2234.0,Yes,Yes,No,No,No
372,e880bd00-fb60-43a5-bbe3-067926460d48,,Male,34,None,Yes,No,Month-to-month,Electronic check,67.4,2284.86,Yes,Yes,No,Yes,No
373,57e117a6-82a8-4ea7-b300-f1d09abff7a5,34.0,Male,55,Fiber optic,Yes,Yes,Two year,Mailed check,49.4,2715.8,Yes,No,Yes,No,No
374,b0db2ea7-1c64-4f13-ab7a-361dc42592a4,61.0,Male,18,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,96.98,1747.19,Yes,No,Yes,Yes,No
375,7ee9790e-5638-408d-a477-229bc463e08e,45.0,Male,34,None,No,Yes,Month-to-month,Electronic check,38.05,1288.81,No,No,Yes,No,No
376,a39376cf-e7b7-4065-920f-ca2f2b2938a3,47.0,Male,45,DSL,No,No,One year,Electronic check,44.33,1977.01,Yes,Yes,No,Yes,No
377,e3533df4-dc74-4687-96c2-3052ec00a9be,46.0,Female,6,DSL,Yes,Yes,Two year,Mailed check,45.57,287.68,Yes,No,No,Yes,No
378,6fce8a44-3317-4571-8f92-18f6eb206cfa,,Female,21,None,Yes,No,Two year,Electronic check,115.16,2426.75,Yes,Yes,Yes,Yes,No
379,2c1e814f-9b03-4616-a9fa-8294dfb1d883,23.0,Male,70,Fiber optic,No,Yes,Month-to-month,Electronic check,929.8000000000001,6507.29,Yes,Yes,No,Yes,No
380,94d7d070-f84e-4ebf-83b5-034f598c7981,52.0,Male,48,DSL,Yes,Yes,Two year,Electronic check,33.37,1592.81,Yes,Yes,Yes,No,No
381,f6a2cc5f-11c9-45f5-8544-f6d47b9b6973,58.0,Female,39,Fiber optic,Yes,No,Month-to-month,Electronic check,29.28,1142.77,Yes,No,No,No,No
382,bc51e250-ee8f-42ef-883c-0f0630060a61,54.0,Male,31,Fiber optic,Yes,Yes,One year,Electronic check,104.28,3236.29,No,No,No,Yes,No
383,1f88661a-52b9-43f4-b3be-714c8d373922,41.0,Male,10,DSL,Yes,Yes,One year,Credit card,100.23,1010.0,No,No,Yes,Yes,Yes
384,1927e290-969d-418c-ba8f-e711b5bd6900,46.0,Male,30,DSL,Yes,No,Month-to-month,Mailed check,87.1,2621.62,No,No,Yes,No,No
385,580eddf6-d76f-4d3e-9942-95dc86597569,66.0,Male,18,DSL,Yes,No,Month-to-month,Bank transfer,39.61,723.49,No,Yes,Yes,No,No
386,f2f896a9-af6c-4ff4-b8e8-beb7ae438511,63.0,Male,60,Fiber optic,Yes,No,Month-to-month,Electronic check,68.03,4064.39,Yes,Yes,Yes,No,No
387,c50065c4-c90a-4292-9d28-ad7a9a4fc67f,48.0,Female,15,None,Yes,No,Two year,Electronic check,80.27,1201.0,Yes,No,No,Yes,No
388,48f489b7-5b74-4e0e-8e09-0dcc5b3f3add,52.0,Male,4,None,Yes,No,Month-to-month,Credit card,113.21,462.77,No,No,No,No,Yes
389,0edcda6f-0d2f-41d7-9c7d-babb5220e9d6,50.0,Male,63,Fiber optic,Yes,No,One year,Bank transfer,36.94,2317.98,Yes,No,No,No,No
390,0a6437e5-4e84-4394-ba75-fcb9b3300697,69.0,Male,40,DSL,No,Yes,Month-to-month,Electronic check,71.54,2873.79,Yes,Yes,No,Yes,No
391,90bd6e98-b855-4d19-9fe3-ffd3ee481a4c,38.0,Female,9,None,Yes,No,Month-to-month,Mailed check,35.78,340.12,Yes,Yes,Yes,No,No
392,8a52e522-b14d-496a-b8ab-138ac70f0812,49.0,Female,9,Fiber optic,Yes,No,Two year,Mailed check,64.38,591.33,No,Yes,Yes,No,No
393,6f34da84-d4f0-426f-8ac7-6e9c738ea70e,,Female,26,DSL,Yes,Yes,One year,Credit card,40.01,1046.88,No,No,No,No,No
394,33210ab7-4391-4cfb-8df2-ed3a08dad464,50.0,Female,4,None,Yes,Yes,Two year,Electronic check,103.62,410.0,No,No,No,No,Yes
395,59737cca-fbdd-4fd0-9c65-bcd066670a0f,20.0,Male,16,Fiber optic,Yes,Yes,Month-to-month,Mailed check,45.47,730.34,Yes,Yes,No,No,No
396,58e44122-0b03-401b-9607-e0b1372dae60,35.0,Female,15,Fiber optic,No,No,Month-to-month,Bank transfer,61.71,912.19,Yes,Yes,No,Yes,No
397,2f41a02a-c769-4360-9880-bcccb3232d5f,,Male,52,Fiber optic,Yes,Yes,Month-to-month,Credit card,60.78,3152.75,No,Yes,No,Yes,No
398,ee61c492-3be7-4642-94e1-1a575d1bd53e,59.0,Male,69,DSL,Yes,No,Month-to-month,Credit card,106.63,7350.36,No,Yes,Yes,No,No
399,ff5bfe95-763c-4ae3-98ae-537d13b99377,48.0,Female,5,DSL,No,Yes,Month-to-month,Electronic check,95.78,479.52,Yes,No,No,No,Yes
400,4dc3f7de-e1e4-4c45-b850-0d8b23ef7105,20.0,Female,20,Fiber optic,Yes,No,One year,Bank transfer,25.76,511.28,No,No,No,No,No
401,55acca02-8917-47bd-a266-e5e4d05829a1,57.0,Female,18,DSL,Yes,Yes,Month-to-month,Bank transfer,26.71,483.4,No,No,No,No,No
402,9a87ae84-61be-4728-9ccb-6fb149dd59a1,63.0,Female,2,Fiber optic,Yes,No,Month-to-month,Bank transfer,75.12,159.02,No,Yes,No,No,Yes
403,3d816925-89dc-4ee8-ae6f-5fe190036707,,Female,13,Fiber optic,Yes,No,Month-to-month,,62.77,808.91,No,No,Yes,No,No
404,71266c74-2864-476b-a180-f833dc9bb59c,67.0,Male,4,Fiber optic,No,No,Month-to-month,Credit card,47.56,191.73,Yes,No,Yes,No,No
405,147ddeba-ce73-4d03-9a62-0d26d7504846,49.0,Female,42,Fiber optic,Yes,No,One year,Electronic check,99.26,4164.76,No,Yes,No,No,No
406,408505d0-a140-4b6d-81a4-89cb19689ed2,64.0,Female,61,Fiber optic,Yes,No,Month-to-month,Electronic check,32.86,2006.36,No,No,No,No,No
407,8203d289-6413-421f-9d12-e2f36ecbd712,39.0,Female,8,None,No,Yes,Month-to-month,Bank transfer,117.41,946.14,No,No,No,No,Yes
408,e9403744-373c-412c-a38d-65db5f379e06,40.0,Male,67,Fiber optic,Yes,Yes,Month-to-month,Electronic check,22.41,1510.68,No,Yes,No,No,No
409,16bf364d-83e0-4d98-bf9c-054ef8f132f0,,Female,63,DSL,Yes,No,Two year,Electronic check,31.82,2011.36,No,No,No,Yes,No
410,2a9ce5ea-2057-46c8-8ae1-e31dee3dd89f,44.0,Male,9,DSL,Yes,Yes,Two year,Mailed check,51.13,464.31,No,No,Yes,Yes,No
411,778bbb01-5330-4e62-9a36-84daee4ada88,59.0,Female,11,Fiber optic,Yes,Yes,One year,Credit card,70.91,765.81,Yes,No,Yes,No,Yes
412,e7cb372a-3225-40c3-ab6a-47ab2a5ea7d8,19.0,Female,42,DSL,No,Yes,Month-to-month,Electronic check,41.61,1736.81,No,Yes,Yes,Yes,No
413,28e696e1-ad70-4006-87b7-3b7d7de963c7,,Male,13,DSL,No,Yes,Month-to-month,Bank transfer,93.62,1208.82,No,Yes,Yes,Yes,No
414,88e16a15-71a3-49eb-87c8-cf439393e776,,Female,36,DSL,Yes,Yes,One year,Electronic check,55.75,2010.59,Yes,Yes,No,No,No
415,8a7ff4b6-4ea7-412f-bbb7-05975cf8606c,57.0,Male,13,Fiber optic,Yes,No,Two year,Electronic check,23.85,297.14,Yes,No,Yes,Yes,No
416,4295c44b-4c89-4227-96bb-5cbc2aba4fcf,50.0,Male,12,None,Yes,Yes,Two year,Electronic check,107.77,1296.62,No,Yes,Yes,No,No
417,5295637d-2ca4-4fe7-aff5-4199e4581e9c,26.0,Male,37,DSL,Yes,Yes,Two year,Electronic check,114.39,4235.07,Yes,No,Yes,Yes,No
418,79440651-aa1c-431c-91cb-87c602d9eb17,60.0,Female,52,Fiber optic,Yes,Yes,Month-to-month,Credit card,81.86,4237.36,No,No,Yes,Yes,No
419,2b7d6dda-bf36-4614-9d78-ba515fa09058,65.0,Female,71,Fiber optic,Yes,No,Two year,Credit card,100.65,7135.27,Yes,Yes,No,No,No
420,b163be0b-1a12-4ee3-be89-2c317f60ac6c,56.0,Female,2,DSL,No,No,One year,Bank transfer,32.11,74.66,No,No,Yes,No,No
421,a543a394-46b4-444b-92bb-c2b97f91b3ea,46.0,Male,56,None,No,No,Two year,Electronic check,46.88,2632.25,Yes,Yes,No,Yes,No
422,f9f05dca-a255-4237-8258-d6e6d83db2f2,59.0,Female,60,Fiber optic,Yes,Yes,Month-to-month,Mailed check,52.52,3142.7,Yes,Yes,Yes,No,No
423,9aace5c3-ca62-48cd-9b54-07638a73cb60,43.0,Male,23,Fiber optic,Yes,No,Month-to-month,Electronic check,116.08,2659.49,Yes,Yes,No,No,No
424,7343e8c2-a417-40a8-ac4d-809cd27a6b16,52.0,Female,40,Fiber optic,Yes,No,Month-to-month,Electronic check,71.22,2824.3,No,No,No,No,No
425,c95386e0-fdd0-4614-a4af-aafb266d804a,,Male,64,DSL,No,No,Month-to-month,Mailed check,20.74,1342.07,Yes,No,No,No,No
426,e21c828e-28dc-4e15-8f3e-5fc3da26fc91,42.0,Male,23,Fiber optic,No,No,Month-to-month,Bank transfer,58.02,1334.87,Yes,Yes,No,Yes,No
427,15bb90dd-0957-4eab-a2eb-58e37f485aec,41.0,Male,29,DSL,No,Yes,Two year,Electronic check,20.78,621.46,No,No,Yes,No,No
428,edb146d9-eabf-4710-a442-945794620416,30.0,Female,51,None,Yes,Yes,Month-to-month,Electronic check,43.78,2230.86,Yes,No,Yes,Yes,No
429,fd734442-be80-4d7c-8190-74b07d0f32d1,24.0,Male,69,Fiber optic,Yes,Yes,Month-to-month,Credit card,65.47,4520.26,No,Yes,Yes,Yes,No
430,9e0997bb-f6b5-4dfe-914f-9061b27c9479,53.0,Male,31,Fiber optic,Yes,Yes,Month-to-month,Mailed check,52.34,1631.45,No,Yes,Yes,No,No
431,9f66d8db-1c7e-47d0-ad80-4fb56e2515ed,62.0,Male,50,DSL,Yes,No,Month-to-month,Credit card,23.27,1179.89,No,Yes,Yes,No,No
432,1bdff5ab-8eca-4534-8f60-c55414842a6d,37.0,Male,20,Fiber optic,Yes,No,Two year,Credit card,31.63,637.61,Yes,No,Yes,No,No
433,0375c05f-69c9-4fa8-8291-ad8ead95a48f,18.0,Male,55,Fiber optic,Yes,No,Month-to-month,Mailed check,75.09,4129.97,No,No,No,Yes,No
434,2cd8e23f-39a2-4704-928c-3b9a4e596863,25.0,Male,2,Fiber optic,Yes,Yes,Month-to-month,Electronic check,89.56,179.4,Yes,Yes,No,No,Yes
435,c40c528f-5c97-4b94-b215-54a69d323113,63.0,Female,25,Fiber optic,Yes,Yes,Two year,Bank transfer,60.45,1500.79,No,Yes,Yes,No,No
436,402ad595-400f-41b3-b347-531b9cf920e5,33.0,Female,13,Fiber optic,Yes,Yes,Two year,Electronic check,93.15,1207.13,No,Yes,Yes,No,No
437,a0ed6bb6-b444-45ae-8864-7c9964aa8a6a,31.0,Male,70,None,Yes,Yes,Month-to-month,Electronic check,36.33,2543.61,Yes,Yes,No,Yes,No
438,996e4548-99b9-480f-b809-f4e2c44502e1,29.0,Female,67,Fiber optic,Yes,Yes,One year,Bank transfer,32.21,2171.89,Yes,No,No,No,No
439,e6ce2fb2-698d-4b46-8e6e-049142313655,68.0,Female,58,None,Yes,No,One year,Mailed check,103.95,6024.8,Yes,Yes,Yes,Yes,No
440,293a5a32-bdf8-48d1-a9e7-5c2e77cb653a,40.0,Male,64,None,Yes,Yes,One year,,53.92,3461.51,Yes,No,Yes,No,No
441,ece69e00-a8d5-408c-96d1-3250a8da73b2,32.0,Male,69,Fiber optic,Yes,No,Month-to-month,Bank transfer,63.22,4361.36,No,No,No,No,No
442,309c68a3-72a2-4cbd-bb1f-61e26cb89241,45.0,Male,59,DSL,Yes,Yes,Two year,Bank transfer,114.76,6783.28,No,Yes,Yes,Yes,No
443,e9875696-66ee-4599-8077-43ee12781e8a,51.0,Female,60,Fiber optic,No,No,Month-to-month,Electronic check,62.41,3751.37,Yes,Yes,No,Yes,No
444,f7e3945f-f90c-463a-93d1-50b785fa1b79,19.0,Male,62,None,Yes,Yes,Month-to-month,Electronic check,20.35,1267.79,No,Yes,Yes,Yes,No
445,e2b87a51-7638-436e-aaf4-1b32a77eb795,49.0,Female,16,DSL,Yes,Yes,Month-to-month,Electronic check,113.8,1830.59,No,Yes,Yes,No,No
446,a86f1ec4-23e1-436b-8691-ed7c5a02fc04,40.0,Male,68,Fiber optic,Yes,No,Month-to-month,Electronic check,21.41,1464.21,No,No,No,Yes,No
447,dbe99db6-81ad-479a-a098-a3af27f6cc1c,39.0,Female,15,None,No,No,Two year,Bank transfer,86.23,1304.09,Yes,No,No,No,No
448,c53e1c65-d4e7-49ad-890f-bf27bd81bd88,68.0,Male,55,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,52.29,2897.27,No,Yes,No,Yes,No
449,614af35d-6716-451a-96ac-e68b46d39437,42.0,Male,35,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,67.04,2362.57,No,Yes,Yes,Yes,No
450,fe03a7f3-8db0-45f1-bbe9-eb3a69ab2bff,39.0,Female,55,DSL,Yes,Yes,Month-to-month,Electronic check,74.73,4114.81,No,Yes,Yes,No,No
451,ff4ace0e-52be-447c-a854-d80cecadd734,39.0,Female,14,DSL,No,No,Month-to-month,Electronic check,60.85,847.48,Yes,Yes,No,No,No
452,b7a4f3a5-7823-4618-b2f8-f90a63fd2c77,66.0,Female,49,Fiber optic,No,No,Two year,Electronic check,97.44,4778.22,Yes,No,Yes,No,No
453,07072c89-407a-4831-8944-408d8bc8a274,69.0,Female,7,DSL,Yes,Yes,Month-to-month,Electronic check,113.07,772.23,No,Yes,No,Yes,Yes
454,cad669a4-e1f9-4060-b443-168c71b3da67,59.0,Female,30,DSL,No,Yes,One year,Electronic check,28.64,867.49,No,No,No,Yes,No
455,dc89e9e7-d3b3-4bff-8069-7afa4d83201e,,Female,49,None,No,No,One year,Mailed check,100.03,4890.87,No,No,Yes,No,No
456,38897785-8060-47ea-98fd-aadd50732c23,32.0,Male,16,Fiber optic,Yes,Yes,One year,Electronic check,32.87,537.14,Yes,Yes,Yes,No,No
457,9ad2b3b6-9656-4812-b887-1c5bec831540,60.0,Female,51,None,Yes,No,One year,Bank transfer,28.03,1449.33,No,No,No,No,No
458,e6de9697-c079-4ce3-a273-7c8d6f686b55,54.0,Male,42,None,Yes,Yes,Month-to-month,Bank transfer,115.58,4839.85,Yes,No,No,Yes,No
459,4441d7e0-2f33-40a2-83ff-2fa8a640b846,50.0,Male,17,DSL,No,Yes,Two year,Mailed check,68.93,1171.31,Yes,Yes,No,Yes,No
460,88eb3083-9969-48a5-929d-c671d74b10af,25.0,Female,63,DSL,Yes,Yes,One year,Electronic check,35.26,2210.74,No,Yes,Yes,No,No
461,980bb243-2f0d-46ef-b551-135a41fb4379,61.0,Male,45,Fiber optic,No,Yes,One year,Credit card,77.0,3447.72,Yes,Yes,No,No,No
462,c5812370-522d-43d5-acb0-e3de026241b6,61.0,Female,7,Fiber optic,Yes,Yes,Two year,Credit card,46.32,323.18,Yes,No,Yes,No,No
463,f7816052-1181-451a-ab4e-4ef0979a7367,22.0,Female,27,DSL,Yes,No,Two year,Electronic check,66.43,1799.96,No,Yes,Yes,No,No
464,e0b6ed15-9fc6-4599-b70a-3ee935744b6e,56.0,Male,10,Fiber optic,No,No,Two year,Bank transfer,82.47,832.24,No,No,No,Yes,Yes
465,a20be283-cddb-436e-ac4d-686f4bedab3e,21.0,Male,34,DSL,Yes,No,Two year,Credit card,106.93,3637.16,Yes,No,No,No,No
466,4ee55610-9066-4225-be0b-2cc0dd1da335,23.0,Female,36,None,Yes,No,Month-to-month,,20.31,714.52,No,No,Yes,No,No
467,657773a0-ca93-48d5-a237-b17ecd319158,62.0,Female,25,DSL,Yes,Yes,Month-to-month,Electronic check,41.41,1036.48,Yes,Yes,No,Yes,No
468,21f77b97-9337-479d-aa49-48e6f97b2a6a,49.0,Male,6,DSL,Yes,Yes,Month-to-month,Mailed check,29.63,162.85,Yes,No,No,No,No
469,6cfd3014-42ae-47f6-8d97-70647c950eec,69.0,Male,24,DSL,Yes,No,Month-to-month,,29.71,698.77,Yes,Yes,Yes,No,No
470,399187e1-9853-487e-a41a-4d63ce26eb5c,47.0,Male,18,None,Yes,Yes,Two year,Mailed check,114.58,2052.47,Yes,Yes,No,Yes,No
471,dad805d6-7d7d-4bc0-9797-4a69f236c0cb,64.0,Male,6,Fiber optic,Yes,Yes,One year,Credit card,113.61,692.16,No,No,No,No,Yes
472,4be03d7b-3416-477b-8a3d-2dbfdab1d44e,,Female,29,None,No,Yes,One year,,94.93,2758.42,Yes,Yes,No,No,No
473,dd00100e-afda-4635-ad36-292e1f2b84d3,57.0,Female,25,Fiber optic,No,Yes,Two year,Electronic check,84.31,2110.98,No,No,No,No,No
474,c13f6c22-98a4-4a0d-868a-6bcce015d245,69.0,Female,55,Fiber optic,Yes,Yes,Month-to-month,Mailed check,104.8,5755.37,No,Yes,No,No,No
475,76b8ade8-be40-4352-a61a-e0d1e881b822,33.0,Female,46,DSL,No,No,One year,Bank transfer,25.84,1184.76,No,No,No,No,No
476,639b871d-fdf8-4efa-b646-98653a2cb505,30.0,Male,24,Fiber optic,Yes,No,Month-to-month,Electronic check,31.95,753.1,Yes,No,Yes,No,No
477,f7d8616a-4e4e-4016-ac8a-5671fbe5f0b9,67.0,Male,26,Fiber optic,Yes,No,Month-to-month,Electronic check,51.71,1358.1,No,No,Yes,No,No
478,dae5bd7d-bcf8-4ad3-8983-446b2e7cd412,59.0,Female,28,Fiber optic,Yes,No,Month-to-month,Credit card,103.25,2912.97,No,Yes,No,No,No
479,e8cefcf1-52af-4e15-9c22-42ae3cac9163,47.0,Female,3,DSL,No,No,Two year,Mailed check,67.22,207.23,Yes,Yes,No,Yes,No
480,b68c54dd-ac57-4142-bae8-fe9f50cc1a0f,36.0,Female,38,None,No,Yes,Month-to-month,Electronic check,70.36,2681.0,Yes,No,Yes,No,No
481,77fa450a-58ba-4383-9813-4df8fde3797f,34.0,Female,61,DSL,Yes,Yes,Two year,Electronic check,42.93,2617.14,Yes,No,Yes,Yes,No
482,5a5b6284-4e6b-4151-9c44-880f9cecce31,36.0,Female,51,None,Yes,No,Month-to-month,Mailed check,84.84,4310.65,No,Yes,No,Yes,No
483,9dbe3b1d-2659-4a5d-b722-3cb27f417daf,45.0,Female,48,DSL,Yes,Yes,Month-to-month,Mailed check,108.78,5213.0,No,Yes,Yes,Yes,No
484,a7a4efbc-bc91-4f53-9644-251d8a32945e,,Female,21,Fiber optic,Yes,Yes,Month-to-month,Electronic check,52.95,1107.3,Yes,Yes,No,No,No
485,6e4302d2-2891-4425-b664-5b48285b98ec,54.0,Female,54,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,81.92,4419.83,No,Yes,Yes,Yes,No
486,6246426d-7021-4253-aac3-d5d71100bda2,43.0,Female,56,Fiber optic,Yes,Yes,Two year,Electronic check,53.19,2972.49,Yes,Yes,No,No,No
487,cb5df4fe-4d84-4414-b260-4744a09a15b8,,Male,59,Fiber optic,No,Yes,Month-to-month,Electronic check,99.27,5857.41,No,No,Yes,No,No
488,5cad9661-a5f5-4000-a7a4-fcd6c00b334a,26.0,Female,51,Fiber optic,Yes,Yes,Two year,Mailed check,67.5,3434.0,Yes,Yes,No,No,No
489,4a83b577-15b6-401b-818d-a873ad0086ad,29.0,Male,20,Fiber optic,No,Yes,Two year,,53.95,1100.68,No,Yes,No,Yes,No
490,5b0cb492-9d86-447d-ab9d-c8707a9fb705,18.0,Male,59,Fiber optic,Yes,No,Two year,Credit card,62.0,3644.35,Yes,No,No,No,No
491,32e1a93b-6720-45c0-8632-1b21eef9a196,18.0,Female,71,Fiber optic,Yes,Yes,Month-to-month,Electronic check,29.12,2076.39,Yes,Yes,Yes,Yes,No
492,ba260ac9-c7a5-4850-abb0-2c7f7c818cc5,64.0,Female,9,None,No,No,Two year,Bank transfer,106.61,956.87,No,No,Yes,Yes,Yes
493,0b888513-3929-4275-8ea4-237d3fe92cf9,51.0,Male,1,DSL,No,Yes,Month-to-month,Electronic check,115.81,120.44,Yes,No,Yes,No,Yes
494,d6bdedd5-b86e-4726-ac85-52db39d82b02,49.0,Male,29,Fiber optic,Yes,Yes,Month-to-month,Electronic check,67.74,19695.4,No,No,No,Yes,No
